file,line,class,visibility,static,function,params,explanation
app/Services/RetryPolicyService.php,3,RetryPolicyService,public,sim,attempts,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RetryPolicyService.
app/Services/RetryPolicyService.php,7,RetryPolicyService,public,sim,baseDelayMs,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RetryPolicyService.
app/Services/RetryPolicyService.php,11,RetryPolicyService,public,sim,shouldRetry,"?int $http, ?string $curlError, $decoded=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RetryPolicyService.
app/Services/RetryPolicyService.php,17,RetryPolicyService,public,sim,sleep,int $attempt,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RetryPolicyService.
app/Services/RouteModuleRegistry.php,3,RouteModuleRegistry,public,sim,groups,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RouteModuleRegistry.
app/Services/RouteModuleRegistry.php,13,RouteModuleRegistry,public,sim,technicalPages,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RouteModuleRegistry.
app/Services/RouteModuleRegistry.php,14,RouteModuleRegistry,public,sim,moduleForPage,string $page,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RouteModuleRegistry.
app/Services/RouteModuleRegistry.php,15,RouteModuleRegistry,public,sim,architectureControllers,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe RouteModuleRegistry.
app/Services/RouteRateLimiterService.php,4,RouteRateLimiterService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/RouteRateLimiterService.php,20,RouteRateLimiterService,public,sim,enforce,?string $route=null,Função auxiliar do domínio de rate limit; usada para apoiar regras internas da classe RouteRateLimiterService.
app/Services/SafeDb.php,3,SafeDb,public,sim,assertIdentifier,"string $value, string $label='identificador'",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeDb.
app/Services/SafeDb.php,10,SafeDb,public,sim,assertTable,string $table,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeDb.
app/Services/SafeDb.php,18,SafeDb,public,sim,assertColumn,"string $table, string $column",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeDb.
app/Services/SafeDb.php,25,SafeDb,public,sim,quoteIdent,string $ident,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeDb.
app/Services/SafeDb.php,28,SafeDb,public,sim,selectAll,"string $table, ?string $orderBy=null, string $direction='DESC', int $limit=100",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeDb.
app/Services/SafeDb.php,41,SafeDb,public,sim,countWhere,"string $table, array $filters=[]",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeDb.
app/Services/SafeDb.php,60,SafeDb,public,sim,updateAllowed,"string $table, array $data, array $allowed, array $where",Autoriza operação conforme configuração/regra de regra de negócio/serviço.
app/Services/SafeSqlUpgradeService.php,4,SafeSqlUpgradeService,public,sim,ensureMigrationsTable,PDO $pdo,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeSqlUpgradeService.
app/Services/SafeSqlUpgradeService.php,17,SafeSqlUpgradeService,public,sim,migrationApplied,"PDO $pdo, string $migration",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeSqlUpgradeService.
app/Services/SafeSqlUpgradeService.php,24,SafeSqlUpgradeService,public,sim,recordMigration,"PDO $pdo, string $migration, string $checksum='', string $status='aplicada', string $mensagem=''",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeSqlUpgradeService.
app/Services/SafeSqlUpgradeService.php,30,SafeSqlUpgradeService,public,sim,addColumnIfMissing,"PDO $pdo, string $table, string $column, string $definition",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeSqlUpgradeService.
app/Services/SafeSqlUpgradeService.php,36,SafeSqlUpgradeService,public,sim,tableExists,"PDO $pdo, string $table",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeSqlUpgradeService.
app/Services/SafeSqlUpgradeService.php,37,SafeSqlUpgradeService,public,sim,runStatements,"PDO $pdo, string $sql",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SafeSqlUpgradeService.
app/Services/Secrets.php,3,Secrets,public,sim,mask,?string $value,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Secrets.
app/Services/Secrets.php,10,Secrets,public,sim,keepIfMasked,"string $posted, ?string $current",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe Secrets.
app/Services/SecurityAuditService.php,3,SecurityAuditService,public,sim,record,"string $evento, string $nivel='info', array $data=[]",Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityAuditService.
app/Services/SecurityAuditService.php,10,SecurityAuditService,public,sim,recentes,int $limit=100,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityAuditService.
app/Services/SecurityEventService.php,3,SecurityEventService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/SecurityEventService.php,38,SecurityEventService,public,sim,ip,,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityEventService.
app/Services/SecurityEventService.php,43,SecurityEventService,public,sim,log,"string $tipo, string $severidade='medio', string $detalhe='', array $contexto=[]",Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityEventService.
app/Services/SecurityHardeningService.php,3,SecurityHardeningService,public,sim,status,,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityHardeningService.
app/Services/SecurityHardeningService.php,34,SecurityHardeningService,private,sim,strongKey,string $key,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityHardeningService.
app/Services/SecurityHardeningService.php,39,SecurityHardeningService,public,sim,maskSecretsInArray,array $data,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityHardeningService.
app/Services/SecurityScoreService.php,3,SecurityScoreService,public,sim,evaluate,,Função auxiliar do domínio de segurança; usada para apoiar regras internas da classe SecurityScoreService.
app/Services/SelfTestService.php,3,SelfTestService,public,sim,executar,,Executa processo operacional solicitado pelo painel ou worker.
app/Services/SensitiveDataService.php,9,SensitiveDataService,public,sim,mask,mixed $value,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SensitiveDataService.
app/Services/SensitiveDataService.php,23,SensitiveDataService,private,sim,isSensitiveKey,string $key,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SensitiveDataService.
app/Services/SensitiveDataService.php,30,SensitiveDataService,private,sim,maskScalar,mixed $v,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SensitiveDataService.
app/Services/SensitiveDataService.php,38,SensitiveDataService,private,sim,maskJsonString,string $body,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SensitiveDataService.
app/Services/ShellCommandService.php,3,ShellCommandService,public,sim,disabled,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ShellCommandService.
app/Services/ShellCommandService.php,10,ShellCommandService,public,sim,assertNoShellUse,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ShellCommandService.
app/Services/ShellCommandService.php,14,ShellCommandService,public,sim,detailedScan,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ShellCommandService.
app/Services/SimpleCache.php,3,SimpleCache,private,sim,dir,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SimpleCache.
app/Services/SimpleCache.php,8,SimpleCache,private,sim,file,string $key,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SimpleCache.
app/Services/SimpleCache.php,11,SimpleCache,public,sim,remember,"string $key, int $ttlSeconds, callable $callback",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SimpleCache.
app/Services/SimpleCache.php,21,SimpleCache,public,sim,forget,string $prefix='',Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SimpleCache.
app/Services/SyncRulesService.php,16,SyncRulesService,public,sim,all,,"Retorna coleção completa de configurações, regras ou registros."
app/Services/SyncRulesService.php,25,SyncRulesService,public,sim,enabled,string $key,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SyncRulesService.
app/Services/SyncRulesService.php,30,SyncRulesService,public,sim,explain,string $key,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SyncRulesService.
app/Services/SyncRulesService.php,46,SyncRulesService,public,sim,skipped,"string $key, array $payload = []",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe SyncRulesService.
app/Services/TesteRealTinyService.php,10,TesteRealTinyService,public,sim,skuPadrao,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,14,TesteRealTinyService,public,sim,cliente,string $modo='auto',Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,21,TesteRealTinyService,public,sim,versaoEfetiva,string $modo='auto',Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,31,TesteRealTinyService,public,sim,skuSeguro,string $sku,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,35,TesteRealTinyService,public,sim,validarEntradaSegura,array $input,Valida dados/regras antes de concluir operação de Tiny/Olist.
app/Services/TesteRealTinyService.php,47,TesteRealTinyService,public,sim,payloadProduto,array $input,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,75,TesteRealTinyService,public,sim,executar,array $input,Executa processo operacional solicitado pelo painel ou worker.
app/Services/TesteRealTinyService.php,158,TesteRealTinyService,private,sim,registrarHistorico,"array $resumo, array $produtoVsm, array $produtoTiny",Registra ou consulta auditoria/histórico de Tiny/Olist.
app/Services/TesteRealTinyService.php,174,TesteRealTinyService,public,sim,ultimos,int $limit=20,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,183,TesteRealTinyService,public,sim,ensureTable,PDO $pdo,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,203,TesteRealTinyService,public,sim,retornoOk,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TesteRealTinyService.php,211,TesteRealTinyService,public,sim,resumoRetorno,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TesteRealTinyService.
app/Services/TinyClientInterface.php,3,global,public,não,criarPedido,array $pedido,"Cria registro, payload ou recurso do módulo de Tiny/Olist."
app/Services/TinyClientInterface.php,4,global,public,não,consultarPedido,string $id,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe global.
app/Services/TinyClientInterface.php,5,global,public,não,consultarProduto,string $sku,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe global.
app/Services/TinyClientInterface.php,6,global,public,não,atualizarEstoque,"string $sku, float $qtd","Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyClientInterface.php,7,global,public,não,criarProduto,array $produto,"Cria registro, payload ou recurso do módulo de Tiny/Olist."
app/Services/TinyClientInterface.php,8,global,public,não,atualizarProduto,array $produto,"Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyClientInterface.php,9,global,public,não,atualizarStatusProduto,"string $sku, string $situacao","Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyEnvironmentReadinessService.php,3,TinyEnvironmentReadinessService,public,sim,analisar,"array $cfg, array $checklist=[]",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyEnvironmentReadinessService.
app/Services/TinyErrorCatalog.php,3,TinyErrorCatalog,public,sim,detectar,array $retorno,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyErrorCatalog.
app/Services/TinyErrorCatalog.php,24,TinyErrorCatalog,public,sim,info,string $code,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyErrorCatalog.
app/Services/TinyFactory.php,3,TinyFactory,public,sim,make,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyFactory.
app/Services/TinyHomologationDiagnosisService.php,3,TinyHomologationDiagnosisService,public,sim,montar,"array $checks, ?array $ultimo=null, string $versao='Tiny'",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyHomologationDiagnosisService.
app/Services/TinyHomologationDiagnosisService.php,42,TinyHomologationDiagnosisService,public,sim,statusEtapa,"array $etapa, bool $pedidoOpcional=false",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyHomologationDiagnosisService.
app/Services/TinyV2ErrorCatalogService.php,3,TinyV2ErrorCatalogService,public,sim,all,,"Retorna coleção completa de configurações, regras ou registros."
app/Services/TinyV2HomologationService.php,3,TinyV2HomologationService,public,sim,resumo,array $cfg,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2HomologationService.php,26,TinyV2HomologationService,private,sim,checksBase,"array $cfg, ?array $ultimo",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2HomologationService.php,41,TinyV2HomologationService,private,sim,etapaStatus,"array $etapas, string $key",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2HomologationService.php,48,TinyV2HomologationService,public,sim,executar,array $input,Executa processo operacional solicitado pelo painel ou worker.
app/Services/TinyV2HomologationService.php,141,TinyV2HomologationService,private,sim,extrairSaldoTiny,"array $ret, array $produtoRet=[]",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2HomologationService.php,162,TinyV2HomologationService,private,sim,extrairSaldoGenerico,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2HomologationService.php,170,TinyV2HomologationService,private,sim,retornoOk,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2HomologationService.php,177,TinyV2HomologationService,private,sim,resumoRetorno,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2HomologationService.php,185,TinyV2HomologationService,private,sim,registrar,array $res,"Registra evento, histórico, auditoria ou snapshot no banco."
app/Services/TinyV2HomologationService.php,192,TinyV2HomologationService,public,sim,historico,int $limit=10,Registra ou consulta auditoria/histórico de Tiny/Olist.
app/Services/TinyV2HomologationService.php,201,TinyV2HomologationService,public,sim,ensureTable,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2HomologationService.
app/Services/TinyV2ObservabilityService.php,3,TinyV2ObservabilityService,public,sim,metricas,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2ObservabilityService.
app/Services/TinyV2ObservabilityService.php,8,TinyV2ObservabilityService,public,sim,erros,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2ObservabilityService.
app/Services/TinyV2ObservabilityService.php,15,TinyV2ObservabilityService,public,sim,retryPolicy,string $codigo,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2ObservabilityService.
app/Services/TinyV2ObservabilityService.php,22,TinyV2ObservabilityService,private,sim,tableExists,string $table,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2ObservabilityService.
app/Services/TinyV2Service.php,4,TinyV2Service,public,não,__construct,?array $cfg=null,Inicializa dependências internas de TinyV2Service.
app/Services/TinyV2Service.php,6,TinyV2Service,private,não,post,"string $endpoint, array $data",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2Service.
app/Services/TinyV2Service.php,56,TinyV2Service,private,sim,logEndpoint,"string $endpoint, string $metodo, int $http, bool $sucesso, int $tempoMs, array $request, $response, ?string $erro=null",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2Service.
app/Services/TinyV2Service.php,68,TinyV2Service,public,não,criarPedido,array $pedido,"Cria registro, payload ou recurso do módulo de Tiny/Olist."
app/Services/TinyV2Service.php,69,TinyV2Service,public,não,criarProduto,array $produto,"Cria registro, payload ou recurso do módulo de Tiny/Olist."
app/Services/TinyV2Service.php,70,TinyV2Service,public,não,atualizarProduto,array $produto,"Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyV2Service.php,71,TinyV2Service,public,não,atualizarStatusProduto,"string $sku, string $situacao","Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyV2Service.php,79,TinyV2Service,public,não,consultarPedido,string $id,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2Service.
app/Services/TinyV2Service.php,80,TinyV2Service,public,não,consultarProduto,string $sku,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2Service.
app/Services/TinyV2Service.php,82,TinyV2Service,public,não,consultarEstoquePorSku,string $sku,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV2Service.
app/Services/TinyV2Service.php,94,TinyV2Service,public,não,atualizarEstoque,"string $sku, float $qtd","Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyV2Service.php,96,TinyV2Service,public,não,enviarNfeXmlPedido,"string $pedidoId, array $dados",Envia dados para integração/destino externo no módulo de Tiny/Olist.
app/Services/TinyV3EndpointCatalog.php,3,TinyV3EndpointCatalog,public,sim,defaults,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3EndpointCatalog.
app/Services/TinyV3EndpointCatalog.php,17,TinyV3EndpointCatalog,public,sim,get,string $key,"Lê configuração, registro ou valor persistido."
app/Services/TinyV3EndpointCatalog.php,22,TinyV3EndpointCatalog,public,sim,fill,"string $template, array $vars",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3EndpointCatalog.
app/Services/TinyV3FichaTecnicaService.php,3,TinyV3FichaTecnicaService,public,sim,itens,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3FichaTecnicaService.
app/Services/TinyV3FichaTecnicaService.php,25,TinyV3FichaTecnicaService,public,sim,score,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3FichaTecnicaService.
app/Services/TinyV3HomologationService.php,3,TinyV3HomologationService,public,sim,resumo,array $cfg,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,26,TinyV3HomologationService,private,sim,checksBase,"array $cfg, ?array $ultimo",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,45,TinyV3HomologationService,private,sim,etapaStatus,"array $etapas, string $key",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,52,TinyV3HomologationService,public,sim,executar,array $input,Executa processo operacional solicitado pelo painel ou worker.
app/Services/TinyV3HomologationService.php,171,TinyV3HomologationService,private,sim,extrairSaldoTiny,"array $estoqueRet, array $produtoRet=[]",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,183,TinyV3HomologationService,private,sim,extrairSaldoGenerico,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,191,TinyV3HomologationService,private,sim,acaoEstoque,"array $tinyRet, array $vsmRet, $dif",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,199,TinyV3HomologationService,private,sim,retornoOk,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,206,TinyV3HomologationService,private,sim,resumoRetorno,array $ret,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3HomologationService.php,214,TinyV3HomologationService,private,sim,registrar,array $res,"Registra evento, histórico, auditoria ou snapshot no banco."
app/Services/TinyV3HomologationService.php,221,TinyV3HomologationService,public,sim,historico,int $limit=10,Registra ou consulta auditoria/histórico de Tiny/Olist.
app/Services/TinyV3HomologationService.php,230,TinyV3HomologationService,public,sim,ensureTable,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3HomologationService.
app/Services/TinyV3Service.php,6,TinyV3Service,public,não,__construct,?array $cfg=null,Inicializa dependências internas de TinyV3Service.
app/Services/TinyV3Service.php,11,TinyV3Service,private,não,token,,Gere/valida/consulta token seguro no módulo de Tiny/Olist.
app/Services/TinyV3Service.php,15,TinyV3Service,private,não,request,"string $method, string $path, array $payload=[], array $query=[]",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3Service.
app/Services/TinyV3Service.php,66,TinyV3Service,private,não,logEndpoint,"string $endpoint, string $metodo, int $httpCode, bool $sucesso, int $tempoMs, string $trace, array $requestBody=[], ?string $responseBody=null, ?string $erro=null",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3Service.
app/Services/TinyV3Service.php,80,TinyV3Service,private,não,normalizeList,array $ret,Padroniza formato de dados usado por Tiny/Olist.
app/Services/TinyV3Service.php,89,TinyV3Service,public,não,consultarProduto,string $sku,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3Service.
app/Services/TinyV3Service.php,104,TinyV3Service,public,não,criarProduto,array $produto,"Cria registro, payload ou recurso do módulo de Tiny/Olist."
app/Services/TinyV3Service.php,106,TinyV3Service,public,não,atualizarProduto,array $produto,"Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyV3Service.php,114,TinyV3Service,public,não,atualizarStatusProduto,"string $sku, string $situacao","Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyV3Service.php,121,TinyV3Service,public,não,atualizarEstoque,"string $sku, float $qtd","Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyV3Service.php,127,TinyV3Service,public,não,consultarPedido,string $id,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3Service.
app/Services/TinyV3Service.php,128,TinyV3Service,public,não,criarPedido,array $pedido,"Cria registro, payload ou recurso do módulo de Tiny/Olist."
app/Services/TinyV3Service.php,129,TinyV3Service,public,não,consultarNotaFiscal,string $id,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3Service.
app/Services/TinyV3Service.php,130,TinyV3Service,public,não,lancarEstoquePedido,string $idPedido,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3Service.
app/Services/TinyV3Service.php,132,TinyV3Service,public,não,testarModulo,"string $modulo, array $params=[]",Executa teste/diagnóstico controlado do módulo de Tiny/Olist.
app/Services/TinyV3Service.php,144,TinyV3Service,public,não,consultarEstoquePorSku,string $sku,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3Service.
app/Services/TinyV3Service.php,152,TinyV3Service,public,não,enviarNfeXmlPedido,"string $pedidoId, array $dados",Envia dados para integração/destino externo no módulo de Tiny/Olist.
app/Services/TinyV3TokenService.php,3,TinyV3TokenService,public,sim,getTokenRow,?string $ambiente=null,Gere/valida/consulta token seguro no módulo de Tiny/Olist.
app/Services/TinyV3TokenService.php,20,TinyV3TokenService,public,sim,accessToken,,Gere/valida/consulta token seguro no módulo de Tiny/Olist.
app/Services/TinyV3TokenService.php,81,TinyV3TokenService,public,sim,isExpired,?array $row=null,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3TokenService.
app/Services/TinyV3TokenService.php,87,TinyV3TokenService,public,sim,saveManual,"string $accessToken, ?string $refreshToken=null, int $expiresIn=3600, ?string $scope=null, ?string $ambiente=null",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3TokenService.
app/Services/TinyV3TokenService.php,91,TinyV3TokenService,public,sim,saveOAuthToken,"string $accessToken, ?string $refreshToken=null, int $expiresIn=3600, ?string $scope=null, ?string $ambiente=null",Gere/valida/consulta token seguro no módulo de Tiny/Olist.
app/Services/TinyV3TokenService.php,95,TinyV3TokenService,private,sim,saveToken,"string $accessToken, ?string $refreshToken, int $expiresIn, ?string $scope, string $origem, ?string $ambiente=null",Gere/valida/consulta token seguro no módulo de Tiny/Olist.
app/Services/TinyV3TokenService.php,127,TinyV3TokenService,public,sim,refresh,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3TokenService.
app/Services/TinyV3TokenService.php,153,TinyV3TokenService,public,sim,status,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3TokenService.
app/Services/TinyV3TokenService.php,173,TinyV3TokenService,public,sim,statusResumo,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3TokenService.
app/Services/TinyV3TokenService.php,191,TinyV3TokenService,public,sim,homologationReady,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyV3TokenService.
app/Services/TinyValidationService.php,7,TinyValidationService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/TinyValidationService.php,26,TinyValidationService,public,sim,ultimo,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyValidationService.
app/Services/TinyValidationService.php,33,TinyValidationService,public,sim,executar,"string $versao, array $params=[]",Executa processo operacional solicitado pelo painel ou worker.
app/Services/TinyValidationService.php,94,TinyValidationService,public,sim,podeMarcarV3Operacional,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyValidationService.
app/Services/TinyWebhookSecurityService.php,3,TinyWebhookSecurityService,public,sim,validar,"array $config, string $raw, array $payload","Valida payload, banco, regra, arquivo ou configuração."
app/Services/TinyWebhookSecurityService.php,53,TinyWebhookSecurityService,private,sim,auditBlock,"string $codigo, string $mensagem, array $headers, string $hash, array $extra=[]",Bloqueia operação insegura ou não autorizada em Tiny/Olist.
app/Services/TinyWebhookService.php,3,TinyWebhookService,public,sim,rawPayload,,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyWebhookService.
app/Services/TinyWebhookService.php,10,TinyWebhookService,public,sim,normalizarHeaders,,Padroniza formato de dados usado por Tiny/Olist.
app/Services/TinyWebhookService.php,22,TinyWebhookService,public,sim,validarBase,"array $payload, string $tipoEsperado",Valida dados/regras antes de concluir operação de Tiny/Olist.
app/Services/TinyWebhookService.php,41,TinyWebhookService,public,sim,tipo,array $payload,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyWebhookService.
app/Services/TinyWebhookService.php,45,TinyWebhookService,public,sim,referencia,"array $payload, string $tipo",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyWebhookService.
